TF	gene	highConfAnnot	nMotifs	bestMotif	NES	motifDb	coexModule	spearCor	CoexWeight
Sox10	Stx17	TRUE	6	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.152537485708722	0.223221939266282
Sox10	Tmem38b	TRUE	3	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.132595542239613	0.138529156370734
Sox10	Zfp593	TRUE	4	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.0401456324567297	0.119460320535106
Sox10	Dusp10	FALSE	2	jaspar__MA0515.1	3.33	10kb	top5perTarget	0.133968851123704	0.0999047605411158
Sox10	Endod1	FALSE	3	jaspar__MA0515.1	3.33	10kb	top5perTarget	0.224397440461616	0.142459719209731
Sox10	Gpx8	FALSE	2	jaspar__MA0515.1	3.33	10kb	top5perTarget	0.0472097678571849	0.0901815403057651
Sox10	Krcc1	FALSE	3	jaspar__MA0515.1	3.33	10kb	top5perTarget	0.201640334463395	0.252410783748129
Sox8	4930523C07Rik	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.189052087578722	0.0602215985074222
Sox8	Abtb2	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.201749576430095	0.168805103772248
Sox8	Adipor2	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.295465398728426	0.289614211750385
Sox8	Ahnak	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.09487858236114	0.0658890591331928
Sox8	Arhgap23	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.345786545838257	0.33072394097493
Sox8	Bag3	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.10068955335091	0.107636211971224
Sox8	Bmper	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0495280317651475	0.0161415521955098
Sox8	Cald1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0682353802837885	0.102547731175052
Sox8	Caskin2	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.192561493766375	0.197463313279649
Sox8	Cd24a	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0806734251204081	0.110614920841174
Sox8	Chrdl1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0686768664218631	0.159061916629318
Sox8	Col27a1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.103187666130291	0.176137019421264
Sox8	Csrp1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.291121465010021	0.0955032421444712
Sox8	Dennd4a	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0765285880499286	0.102173652119136
Sox8	Dusp10	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.259069082798555	0.266945552898261
Sox8	Efnb3	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.271122800541296	0.151743786920967
Sox8	Fgfrl1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.169036880937909	0.205844923504322
Sox8	Kcne4	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.287270982110335	0.109091872544127
Sox8	Lpar4	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.108693715221349	0.0942308485324039
Sox8	Med13	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0713767037117316	0.0732837664441851
Sox8	Mid1ip1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.156916365289466	0.115181961155262
Sox8	Myo6	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.371836260653753	0.334873659000723
Sox8	Oat	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.133264200194225	0.169401814048339
Sox8	Pde7a	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0505423073983743	0.195296508892613
Sox8	Phlpp1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.219653972906221	0.325080369887233
Sox8	Phyhipl	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.135471293646884	0.0442515087661034
Sox8	Pvrl1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0513193764815038	0.0746729970885478
Sox8	Rasl12	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.16420329535955	0.246965768310365
Sox8	Sema6d	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.19763454254359	0.166209707717525
Sox8	Sh3pxd2b	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.12004398872849	0.0801846313496381
Sox8	Shisa9	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0339779720014253	0.0208175924020297
Sox8	Slc22a5	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0354519043696434	0.115744301637558
Sox8	Slc6a9	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.233927832282459	0.251807607252303
Sox8	Spa17	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.0680194515578363	0.1672022775254
Sox8	Spns2	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.139653964706111	0.0877412631951073
Sox8	Tgfa	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.24631445041435	0.278891398060997
Sox8	Ttc30b	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.116226256285052	0.122942686646597
Sox8	Ubl7	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.135816861369543	0.220754444788643
Sox8	Vgll4	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.31	10kb	top5perTarget	0.177288703975236	0.250321896483266
Sox8	2310022B05Rik	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.111922397220363	0.0773253249295246
Sox8	Adamts20	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.15610372885935	0.143393202414906
Sox8	Akap1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.130715783049819	0.0696656206325443
Sox8	Amotl2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.244140318509973	0.118281750625736
Sox8	Arrdc3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.382606623718556	0.384759993996277
Sox8	Atg14	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.140085202978843	0.122787332090229
Sox8	Btf3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.251152382797128	0.179269502461198
Sox8	Cdc42ep1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.314320041913179	0.230117408855762
Sox8	Cnn3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.111676629299861	0.178039390506695
Sox8	Col9a3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.303971336831615	0.394179729522987
Sox8	Ctgf	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.111756754829898	0.152662042602073
Sox8	Ctnnbip1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.132754653621551	0.106399548142132
Sox8	Daam2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.192360610194489	0.196777162331586
Sox8	Ddr1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.295948721996767	0.330077289440109
Sox8	Epb4.1l4a	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.143786688666879	0.0782973493755026
Sox8	Erbb4	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.149129937855161	0.0662785400272284
Sox8	Eya1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.103136580685789	0.0985242035328756
Sox8	Fbxl3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.043883003266806	0.121598896804724
Sox8	Fermt2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.1935388309812	0.175630133781926
Sox8	Fgf1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.239110214722244	0.159438851435444
Sox8	Fgfr2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.314647013949419	0.275652435093975
Sox8	Fhdc1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.150275850451005	0.619641551886709
Sox8	Fktn	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0494180283830244	0.0501317537999255
Sox8	Frmd4a	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0424734839568668	0.0934818285548352
Sox8	Fryl	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.103095936667558	0.0949135325673442
Sox8	Gadd45g	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0842270275318487	0.163462465760492
Sox8	Gjc3	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.372962057277295	0.20149202655029
Sox8	Hbegf	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0381757901211283	0.070320155384206
Sox8	Kcnj2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.153794074992349	0.325315912689893
Sox8	Leprot	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.277579086901258	0.310182831705138
Sox8	Maml2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0405497857317118	0.138142998775941
Sox8	Mtss1	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0375332688846406	0.0680122058099594
Sox8	Myh11	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.213839684812313	0.146535344628921
Sox8	Nab1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.148531987350153	0.146585119683215
Sox8	Ndp	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.09693000364758	0.0972806772727952
Sox8	Nedd9	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0655380355850417	0.115802934758774
Sox8	Neo1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0696052780766745	0.175503012617848
Sox8	Notch2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0548883974048174	0.102288848483862
Sox8	P2ry12	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0616505132651119	0.145427674785756
Sox8	Pacsin2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.154839503650936	0.141474916780462
Sox8	Padi2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.225318621522801	0.0990853289595339
Sox8	Pag1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.127903008658139	0.107284733901609
Sox8	Paqr4	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.14913606726445	0.100474460403225
Sox8	Pdgfrb	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0549109134123673	0.0669242890483155
Sox8	Pik3r1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.107029502497898	0.0584860200312085
Sox8	Plekhb1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.298715848521472	0.132784096845253
Sox8	Plxnb1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0690694695063456	0.101985875831125
Sox8	Ppp2r1b	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0683577638431653	0.0924835199357319
Sox8	Prkcz	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.110801764995784	0.131266306647712
Sox8	Ptprb	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0326125491148152	0.0610272838831992
Sox8	Ptprd	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.259490792166958	0.165083183117989
Sox8	Rab33b	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.211112657349704	0.174746717005068
Sox8	Rai1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0370223654048955	0.0429072663907685
Sox8	Ralgds	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.158786404328582	0.149889717842295
Sox8	Rap1a	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.238813907053491	0.180225242895188
Sox8	Rassf4	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0324368474376427	0.135439535198308
Sox8	Rcbtb2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0622823077100203	0.160391610107872
Sox8	Rhoc	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.243676061806352	0.249341296607427
Sox8	Rin2	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0869536751801675	0.109196857617109
Sox8	S100b	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.204268934085144	0.187388164651265
Sox8	Samd4	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0349040653486469	0.056325247011513
Sox8	Scml4	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0547376872332846	0.0593959203541339
Sox8	Scn9a	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.108716189127239	0.06639391660736
Sox8	Sgk3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.040535780554863	0.148971563692214
Sox8	Slc45a3	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.430221101451292	0.40030174880824
Sox8	Sox10	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.338874843802559	0.373141996381053
Sox8	Sox8	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	1	NA
Sox8	Spata2	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.186153401653031	0.218892784004594
Sox8	Spry4	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.188836671720086	0.148834301724166
Sox8	St18	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.291523396868718	0.346745211343874
Sox8	St5	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0425838820556671	0.158361829925674
Sox8	Synpo	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0574377771489422	0.0361893386262074
Sox8	Tmem100	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.0411458878201314	0.0237518508118996
Sox8	Tshz1	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.114578460424734	0.170506474881113
Sox8	Tulp4	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.16446026897461	0.0927374472285778
Sox8	Vps37b	TRUE	3	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL	3.47	10kb	top5perTarget	0.134801029480926	0.0902147879930854
Sox8	Ankrd27	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0371952109107944	0.0981472713495177
Sox8	Antxr1	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0950241547651953	0.404271194632843
Sox8	Apln	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.135380158547952	0.112180940134345
Sox8	C1qtnf1	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0540733637555603	0.0167398815680661
Sox8	Crispld1	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0345386672622392	0.0914459324223011
Sox8	Dhrs4	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.102183400631839	0.142290546237834
Sox8	Enkur	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0584438978951752	0.0896414040735104
Sox8	Il33	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0539187453441049	0.315471146637722
Sox8	Jup	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.233242042544926	0.236088598710692
Sox8	Ldlrad3	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.279012480097325	0.437337262406996
Sox8	Lhfpl2	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.226733302616113	0.221652778500314
Sox8	Limd1	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.210511223449928	0.292786952781035
Sox8	Nacc2	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.165686184143519	0.0703051331634031
Sox8	Npat	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.218205531651218	0.278390577353482
Sox8	Rab9	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.236334724701298	0.234640490511751
Sox8	Rasa3	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0739697198559914	0.144882332512202
Sox8	Stag2	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.109169582104841	0.126727172729424
Sox8	Stat6	TRUE	2	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.112181060866887	0.117806118517756
Sox8	Syt6	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.0430897755377482	0.0501607439252321
Sox8	Tmem38b	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.243469140253557	0.228879451548693
Sox8	Ubl3	TRUE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	3.14	10kb	top5perTarget	0.135689676718075	0.0926759788275096
Sox9	2310022B05Rik	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.223126658682044	0.287676248096137
Sox9	Acsbg1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.538296412022981	0.725955382733051
Sox9	Adcyap1r1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.171450808486422	0.129864596829688
Sox9	Add3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.181917834702227	0.23405264857619
Sox9	Adhfe1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.424101656826208	0.698308122314558
Sox9	Agt	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.340527698035556	0.667431880173411
Sox9	Akr1b10	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0320918850211549	0.223842468527164
Sox9	Akt2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.280297444814509	0.539255530416203
Sox9	Aldh1a1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.126447118073478	0.131474623005189
Sox9	Antxr1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.131956513207419	0.319629253552858
Sox9	Apln	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.256913594395715	0.422496545731791
Sox9	Arhgap18	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.167568329453696	0.233304612847185
Sox9	Arhgef10l	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0657203485417921	0.145280009282675
Sox9	Arhgef19	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.301510917850549	0.625865217366189
Sox9	Bcan	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.519710074245117	0.707333328440755
Sox9	Bmper	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0446097109030209	0.0518847900932274
Sox9	Bmpr1b	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.279223135614169	0.399635215327041
Sox9	Boc	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0344238327941111	0.108731904340617
Sox9	Ccdc80	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.215312408777868	0.270329871518419
Sox9	Chrdl1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.349127418463976	0.619567374481878
Sox9	Chsy1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.124586901199832	0.249117035184692
Sox9	Cnn3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.223043441126051	0.267591759574739
Sox9	Cntfr	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.0893513625320162	0.12460497815957
Sox9	Col27a1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.124498723314845	0.251483843225907
Sox9	Col9a3	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.102372849747597	0.219316637116324
Sox9	Csrp1	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.144505861718655	0.0731963498909558
Sox9	Cxcl14	TRUE	3	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.112406908207266	0.138632513124196
Sox9	Cyp2j9	TRUE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.334448726274409	0.401592645627751
Sox9	Cyr61	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.143955591716925	0.220803191528527
Sox9	Daam2	TRUE	2	hocomoco__SOX9_HUMAN.H11MO.0.B	5.27	10kb	top5perTarget	0.268028569319036	0.356440329331202
